,Year,Ticker,Company,Sector,numEmployees,netIncome,netIncome_per_emp,grossProfit,grossProfit_per_emp,operatingIncome,operatingIncome_per_emp,totalRevenue,totalRevenue_per_emp,totalOperatingExpenses,totalOperatingExpenses_per_emp,mostly_remote
1153,2020,CHRW,"C.H. Robinson Worldwide, Inc.",Transportation,13399.0,506421000.0,37794.86835034927,1169390000.0,87273.12078333035,673268000.0,50246.88041077079,16207106000.0,1209557.7347901366,15533838000.0,1159310.854379366,0
1154,2019,CHRW,"C.H. Robinson Worldwide, Inc.",Transportation,12059.0,576968000.0,47844.31574687709,1287782000.0,106787.63574608102,789976000.0,65507.72517098865,15309508000.0,1269520.900086904,14519532000.0,1204013.1749159154,0
1155,2018,CHRW,"C.H. Robinson Worldwide, Inc.",Transportation,10853.0,664505000.0,61225.78536105711,1361693000.0,125462.8984667594,912083000.0,84036.98691427312,16631172000.0,1532353.5070087102,15719089000.0,1448316.520094437,0
1156,2021,SRE,DBA Sempra,Utilities,14706.0,1317000000.0,89555.28355773154,4705000000.0,319937.440500476,2783000000.0,189242.48606011152,12857000000.0,874269.0058479533,10074000000.0,685026.5197878417,0
1157,2020,SRE,DBA Sempra,Utilities,13235.0,3932000000.0,297082.06778790214,4499000000.0,339921.7250706439,2731000000.0,206340.57149765023,11370000000.0,859059.7941883132,8639000000.0,652719.222690663,0
1158,2019,SRE,DBA Sempra,Utilities,11912.0,2197000000.0,184438.03066859412,4196000000.0,352253.97209168004,2495000000.0,209455.11448254093,10829000000.0,909093.9618162068,8334000000.0,699638.8473336657,0
1159,2018,SRE,DBA Sempra,Utilities,10721.0,1049000000.0,97848.32558102225,3679000000.0,343168.722414281,2031000000.0,189447.04409442912,10102000000.0,942291.5014485096,8071000000.0,752844.4573540805,0
1160,2021,EMN,Eastman Chemical Company,Process Industries,14500.0,857000000.0,59103.44827586207,2504000000.0,172689.6551724138,1867000000.0,128758.62068965516,10476000000.0,722482.7586206896,8609000000.0,593724.1379310344,0
1161,2020,EMN,Eastman Chemical Company,Process Industries,13050.0,478000000.0,36628.35249042146,1983000000.0,151954.02298850575,984000000.0,75402.29885057472,8473000000.0,649272.030651341,7489000000.0,573869.7318007663,1
1162,2019,EMN,Eastman Chemical Company,Process Industries,11745.0,759000000.0,64623.24393358876,2234000000.0,190208.5994040017,1249000000.0,106343.12473392932,9273000000.0,789527.4584929757,8024000000.0,683184.3337590464,0
1163,2018,EMN,Eastman Chemical Company,Process Industries,10570.0,1080000000.0,102171.13665389529,2479000000.0,234520.5997824133,1551000000.0,146729.10458351072,10151000000.0,960314.0816423064,8600000000.0,813584.9770587957,0
1164,2021,DPZ,Domino’s Pizza Inc,Consumer Services,14400.0,510467000.0,35449.09722222222,1208741000.0,83940.34722222222,780408000.0,54195.0,4357373000.0,302595.34722222225,3576965000.0,248400.34722222225,0
1165,2020,DPZ,Domino’s Pizza Inc,Consumer Services,12960.0,491296000.0,37908.641975308645,1132255000.0,87365.3549382716,725642000.0,55990.89506172839,4117411000.0,317701.4660493827,3391769000.0,261710.57098765436,0
1166,2019,DPZ,Domino’s Pizza Inc,Consumer Services,11664.0,400709000.0,34354.33813443073,1011700000.0,86736.96844993142,630907000.0,54090.10631001372,3618774000.0,310251.5432098765,2987867000.0,256161.43689986283,0
1167,2018,DPZ,Domino’s Pizza Inc,Consumer Services,10498.0,361972000.0,34481.405273586344,944153000.0,89939.89102270995,572189000.0,54506.64913885079,3432867000.0,327014.4604481024,2860678000.0,272507.81130925164,0
1168,2021,KEYS,Keysight Technologies Inc.,Electronic Technology,14300.0,894000000.0,62517.48251748252,3069000000.0,214615.38461538465,1089000000.0,76153.84615384616,4941000000.0,345524.4755244755,3852000000.0,269370.6293706294,1
1169,2020,KEYS,Keysight Technologies Inc.,Electronic Technology,12870.0,627000000.0,48717.94871794872,2533000000.0,196814.2968142968,778000000.0,60450.66045066045,4221000000.0,327972.02797202795,3443000000.0,267521.3675213675,1
1170,2019,KEYS,Keysight Technologies Inc.,Electronic Technology,11583.0,621000000.0,53613.05361305361,2534000000.0,218768.8854355521,754000000.0,65095.398428731765,4303000000.0,371492.70482603816,3549000000.0,306397.3063973064,0
1171,2018,KEYS,Keysight Technologies Inc.,Electronic Technology,10425.0,165000000.0,15827.793605571382,2111000000.0,202499.83212946172,435000000.0,41727.81950559728,3878000000.0,372001.1127418535,3443000000.0,330273.29323625617,0
1172,2021,PSX,Phillips 66,Energy Minerals,14300.0,1317000000.0,92097.9020979021,9374000000.0,655524.4755244756,633000000.0,44265.73426573427,111476000000.0,7795524.475524476,110843000000.0,7751258.741258741,0
1173,2020,PSX,Phillips 66,Energy Minerals,12870.0,-3975000000.0,-308857.8088578089,6422000000.0,498989.89898989897,-1556000000.0,-120901.3209013209,64129000000.0,4982828.282828283,65685000000.0,5103729.603729604,0
1174,2019,PSX,Phillips 66,Energy Minerals,11583.0,3076000000.0,265561.59889493225,11764000000.0,1015626.3489596824,3269000000.0,282223.94889061555,107293000000.0,9262971.596304929,104024000000.0,8980747.647414314,0
1175,2018,PSX,Phillips 66,Energy Minerals,10425.0,5595000000.0,536706.0922616478,13562000000.0,1300948.7083561155,5186000000.0,497472.3493242011,111492000000.0,10694984.02831736,106306000000.0,10197511.67899316,0
1176,2021,AIZ,"Assurant, Inc.",Finance,14100.0,1372400000.0,97333.33333333331,1161700000.0,82390.07092198581,917200000.0,65049.64539007093,10187600000.0,722524.8226950355,9270400000.0,657475.1773049645,0
1177,2020,AIZ,"Assurant, Inc.",Finance,12690.0,441800000.0,34814.81481481482,933100000.0,73530.33884948779,695500000.0,54806.93459416863,9589600000.0,755681.6390858945,8894100000.0,700874.7044917258,1
1178,2019,AIZ,"Assurant, Inc.",Finance,11421.0,382600000.0,33499.69354697487,862000000.0,75475.00218895018,612900000.0,53664.302600472816,9406100000.0,823579.3713335084,8793200000.0,769915.0687330356,0
1179,2018,AIZ,"Assurant, Inc.",Finance,10279.0,251000000.0,24418.95533568767,767700000.0,74686.98012433237,458100000.0,44567.02565449611,8000700000.0,778361.4978256428,7542600000.0,733794.4721711468,0
1180,2021,CPB,Campbell Soup Company,Consumer Non-Durables,14100.0,1002000000.0,71063.82978723405,2814000000.0,199574.4680851064,1572000000.0,111489.36170212766,8476000000.0,601134.7517730496,6904000000.0,489645.390070922,0
1181,2020,CPB,Campbell Soup Company,Consumer Non-Durables,12690.0,1628000000.0,128289.99211977936,3008000000.0,237037.03703703705,1334000000.0,105122.14342001575,8691000000.0,684869.976359338,7357000000.0,579747.8329393223,0
1182,2019,CPB,Campbell Soup Company,Consumer Non-Durables,11421.0,211000000.0,18474.73951492864,2711000000.0,237369.7574643201,1145000000.0,100253.91822082127,8107000000.0,709832.7642062866,6962000000.0,609578.8459854653,0
1183,2018,CPB,Campbell Soup Company,Consumer Non-Durables,10279.0,261000000.0,25391.822082129413,2461000000.0,239422.5062993122,1404000000.0,136590.49120042028,6615000000.0,643551.352771211,5211000000.0,506960.8615707906,0
1184,2021,LRCX,Lam Research Corporation,Electronic Technology,14100.0,4605286000.0,326616.0283687943,7871807000.0,558284.1843971631,5381822000.0,381689.5035460993,17227039000.0,1221775.815602837,11845217000.0,840086.3120567376,1
1185,2020,LRCX,Lam Research Corporation,Electronic Technology,12690.0,3908458000.0,307995.1142631994,6805306000.0,536273.1284475966,4482023000.0,353193.30181245075,14626150000.0,1152572.8920409773,10144127000.0,799379.5902285264,1
1186,2019,LRCX,Lam Research Corporation,Electronic Technology,11421.0,2251753000.0,197159.00534103843,4608693000.0,403527.974783294,2673802000.0,234112.77471324752,10044736000.0,879497.0668067595,7370934000.0,645384.2920935119,0
1187,2018,LRCX,Lam Research Corporation,Electronic Technology,10279.0,2191430000.0,213196.9374154822,4358459000.0,424019.9826829719,2464732000.0,239785.58016908425,9653559000.0,939162.6535913376,7188827000.0,699377.0734222534,0
1188,2021,ED,"Consolidated Edison, Inc.",Utilities,14071.0,1346000000.0,95657.73576860208,7668000000.0,544950.6076327198,2688000000.0,191031.19891976405,13676000000.0,971928.0790277875,10988000000.0,780896.8801080236,0
1189,2020,ED,"Consolidated Edison, Inc.",Utilities,12664.0,1101000000.0,86940.04216710493,7163000000.0,565623.5440898933,2465000000.0,194647.7783305301,12246000000.0,967000.6869921588,9781000000.0,772352.9086616287,0
1190,2019,ED,"Consolidated Edison, Inc.",Utilities,11398.0,1343000000.0,117832.7546981753,6766000000.0,593638.4350616933,2595000000.0,227681.30933861868,12574000000.0,1103223.4233617694,9979000000.0,875542.1140231506,0
1191,2018,ED,"Consolidated Edison, Inc.",Utilities,10258.0,1382000000.0,134727.28302546396,6237000000.0,608027.5428580453,2363000000.0,230362.20679390107,12337000000.0,1202699.3420297748,9974000000.0,972337.1352358736,0
1192,2021,PKI,"PerkinElmer, Inc.",Health Technology,14000.0,943157000.0,67368.35714285714,2890369000.0,206454.92857142855,1510365000.0,107883.21428571428,5067169000.0,361940.6428571429,3556804000.0,254057.42857142855,1
1193,2020,PKI,"PerkinElmer, Inc.",Health Technology,12600.0,727887000.0,57768.80952380953,2120607000.0,168302.14285714287,985564000.0,78219.36507936507,3782745000.0,300217.8571428572,2797181000.0,221998.49206349207,1
1194,2019,PKI,"PerkinElmer, Inc.",Health Technology,11340.0,227558000.0,20066.8430335097,1417645000.0,125012.78659611991,395528000.0,34879.01234567901,2883673000.0,254292.15167548505,2488145000.0,219413.139329806,0
1195,2018,PKI,"PerkinElmer, Inc.",Health Technology,10206.0,237927000.0,23312.4632569077,1340939000.0,131387.3211836175,338167000.0,33134.13678228493,2777996000.0,272192.43582206545,2439829000.0,239058.2990397805,0
1196,2021,TFX,Teleflex Incorporated,Health Technology,14000.0,485374000.0,34669.57142857143,1552902000.0,110921.57142857143,570451000.0,40746.5,2809563000.0,200683.07142857145,2239112000.0,159936.57142857142,1
1197,2020,TFX,Teleflex Incorporated,Health Technology,12600.0,335324000.0,26613.015873015876,1324874000.0,105148.73015873016,423395000.0,33602.77777777778,2537156000.0,201361.5873015873,2113761000.0,167758.80952380953,1
1198,2019,TFX,Teleflex Incorporated,Health Technology,11340.0,461466000.0,40693.65079365079,1409005000.0,124250.88183421516,497297000.0,43853.35097001764,2595362000.0,228867.9012345679,2098065000.0,185014.55026455023,0
1199,2018,TFX,Teleflex Incorporated,Health Technology,10206.0,200802000.0,19674.897119341564,1302816000.0,127651.9694297472,452523000.0,44338.91828336273,2448383000.0,239896.43347050756,1995860000.0,195557.5151871448,0
1200,2021,AOS,A.O. Smith Corporation,Producer Manufacturing,13900.0,487100000.0,35043.1654676259,1310900000.0,94309.3525179856,608900000.0,43805.75539568345,3538900000.0,254597.12230215827,2930000000.0,210791.3669064748,0
1201,2020,AOS,A.O. Smith Corporation,Producer Manufacturing,12510.0,344900000.0,27569.94404476419,1108200000.0,88585.13189448441,441000000.0,35251.79856115108,2895300000.0,231438.8489208633,2454300000.0,196187.05035971224,0
1202,2019,AOS,A.O. Smith Corporation,Producer Manufacturing,11259.0,370000000.0,32862.598809841016,1180700000.0,104867.21733724132,459700000.0,40829.55857536193,2992700000.0,265805.1336708411,2533000000.0,224975.5750954792,0
1203,2018,AOS,A.O. Smith Corporation,Producer Manufacturing,10133.0,444200000.0,43836.53570970384,1305500000.0,128835.20344218452,550300000.0,54307.171546713245,3187900000.0,314602.63887655304,2637600000.0,260295.46732983983,0
1204,2021,NEE,"NextEra Energy, Inc.",Utilities,13800.0,3573000000.0,258913.0434782609,8589000000.0,622391.304347826,3121000000.0,226159.42028985507,17069000000.0,1236884.0579710144,13948000000.0,1010724.6376811594,0
1205,2020,NEE,"NextEra Energy, Inc.",Utilities,12420.0,2919000000.0,235024.154589372,10707000000.0,862077.2946859903,5146000000.0,414331.7230273752,17997000000.0,1449033.8164251207,12851000000.0,1034702.0933977456,0
1206,2019,NEE,"NextEra Energy, Inc.",Utilities,11178.0,3769000000.0,337180.17534442653,11201000000.0,1002057.6131687242,5366000000.0,480050.0984075864,19204000000.0,1718017.5344426553,13838000000.0,1237967.436035069,0
1207,2018,NEE,"NextEra Energy, Inc.",Utilities,10060.0,6638000000.0,659827.8364247232,9665000000.0,960716.4867497664,4371000000.0,434484.4038885906,16727000000.0,1662690.6025725133,12356000000.0,1228206.1986839226,0
1208,2021,BR,"Broadridge Financial Solutions, Inc.",Technology Services,13704.0,547500000.0,39951.83887915937,1422900000.0,103830.99824868652,678600000.0,49518.388791593694,4993700000.0,364397.25627554,4315100000.0,314878.8674839463,1
1209,2020,BR,"Broadridge Financial Solutions, Inc.",Technology Services,12334.0,462500000.0,37499.18920671986,1263900000.0,102476.16267756373,624900000.0,50666.47207627943,4529000000.0,367208.2765778037,3904100000.0,316541.80450152425,1
1210,2019,BR,"Broadridge Financial Solutions, Inc.",Technology Services,11100.0,482100000.0,43431.49337311626,1230300000.0,110835.44139586172,652800000.0,58809.53925320534,4362200000.0,392982.49407220026,3709400000.0,334172.9548189949,0
1211,2018,BR,"Broadridge Financial Solutions, Inc.",Technology Services,9990.0,427900000.0,42831.90673755202,1162500000.0,116363.85039122278,598000000.0,59858.56562060319,4329900000.0,433414.0523087789,3731900000.0,373555.4866881757,0
1212,2021,IFF,"International Flavors & Fragrances, Inc.",Consumer Non-Durables,13700.0,270000000.0,19708.029197080294,4108000000.0,299854.01459854015,1273000000.0,92919.70802919708,11656000000.0,850802.9197080293,10383000000.0,757883.2116788321,0
1213,2020,IFF,"International Flavors & Fragrances, Inc.",Consumer Non-Durables,12330.0,363000000.0,29440.389294403893,2087000000.0,169261.96269261962,745000000.0,60421.73560421736,5084000000.0,412327.65612327657,4339000000.0,351905.92051905923,0
1214,2019,IFF,"International Flavors & Fragrances, Inc.",Consumer Non-Durables,11097.0,456000000.0,41092.18707758854,2113000000.0,190411.8230152293,715000000.0,64431.82842209606,5140000000.0,463188.24907632696,4425000000.0,398756.42065423087,0
1215,2018,IFF,"International Flavors & Fragrances, Inc.",Consumer Non-Durables,9987.0,337302000.0,33773.09182661981,1682707000.0,168484.6755379332,616874000.0,61765.842620127565,3977539000.0,398259.6898060537,3360665000.0,336493.84718592616,0
1216,2021,GILD,"Gilead Sciences, Inc.",Health Technology,13600.0,6225000000.0,457720.5882352941,21779000000.0,1601397.0588235294,11170000000.0,821323.5294117647,27305000000.0,2007720.5882352944,16135000000.0,1186397.0588235294,1
1217,2020,GILD,"Gilead Sciences, Inc.",Health Technology,12240.0,123000000.0,10049.019607843138,20998000000.0,1715522.8758169934,11217000000.0,916421.568627451,24689000000.0,2017075.1633986929,13472000000.0,1100653.5947712418,1
1218,2019,GILD,"Gilead Sciences, Inc.",Health Technology,11016.0,5386000000.0,488925.1997095135,17774000000.0,1613471.3144517066,9338000000.0,847676.107480029,22449000000.0,2037854.0305010893,13111000000.0,1190177.9230210602,0
1219,2018,GILD,"Gilead Sciences, Inc.",Health Technology,9914.0,5455000000.0,550209.7958524975,17274000000.0,1742314.2096344712,9298000000.0,937827.8060195273,22127000000.0,2231804.2443314777,12829000000.0,1293976.4383119503,0
1220,2021,DISH,DISH Network Corporation,Consumer Services,13500.0,2410642000.0,178566.07407407407,6142823000.0,455023.9259259259,3203035000.0,237261.85185185185,17881106000.0,1324526.3703703703,14678071000.0,1087264.5185185184,0
1221,2020,DISH,DISH Network Corporation,Consumer Services,12150.0,1762673000.0,145075.9670781893,5459707000.0,449358.6008230453,2869033000.0,236134.40329218103,15493435000.0,1275179.8353909466,12624402000.0,1039045.4320987654,0
1222,2019,DISH,DISH Network Corporation,Consumer Services,10935.0,1399512000.0,127984.6364883402,4237522000.0,387519.15866483765,1878876000.0,171822.22222222222,12807684000.0,1171255.9670781894,10928808000.0,999433.7448559672,0
1223,2018,DISH,DISH Network Corporation,Consumer Services,9842.0,1575091000.0,160045.8263476096,4296926000.0,436612.9146979627,2147621000.0,218220.9012853732,13621302000.0,1384067.6726108824,11473681000.0,1165846.7713255093,0
1224,2021,INTU,Intuit Inc.,Technology Services,13500.0,2062000000.0,152740.74074074073,8000000000.0,592592.5925925926,2531000000.0,187481.4814814815,9633000000.0,713555.5555555555,7102000000.0,526074.074074074,1
1225,2020,INTU,Intuit Inc.,Technology Services,12150.0,1826000000.0,150288.0658436214,6323000000.0,520411.52263374487,2204000000.0,181399.1769547325,7679000000.0,632016.4609053498,5475000000.0,450617.2839506173,1
1226,2019,INTU,Intuit Inc.,Technology Services,10935.0,1557000000.0,142386.83127572018,5637000000.0,515500.6858710562,1854000000.0,169547.32510288066,6784000000.0,620393.2327389118,4930000000.0,450845.9076360311,0
1227,2018,INTU,Intuit Inc.,Technology Services,9842.0,1329000000.0,135040.3901844231,5062000000.0,514352.4869176447,1560000000.0,158512.42188690748,6025000000.0,612203.4242747548,4465000000.0,453691.0023878474,0
1228,2021,ETR,Entergy Corporation,Utilities,13400.0,1118492000.0,83469.55223880598,4883866000.0,364467.6119402985,2020592000.0,150790.44776119402,11742896000.0,876335.5223880596,9722304000.0,725545.0746268657,0
1229,2020,ETR,Entergy Corporation,Utilities,12060.0,1388334000.0,115118.90547263682,4529214000.0,375556.7164179105,1654521000.0,137190.7960199005,10113636000.0,838609.9502487562,8459115000.0,701419.1542288557,0
1230,2019,ETR,Entergy Corporation,Utilities,10854.0,1241226000.0,114356.55058043118,4269867000.0,393391.1000552792,1652240000.0,152224.06486088078,10878673000.0,1002273.1711811314,9226433000.0,850049.1063202505,0
